Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
02c3e981-e696-7dbf-19c3-f840f9fd7e32,2021-03-07,,999-64-4702,,,,Charley358,Perry780,Ryan260,,,,white,hispanic,M,Pico Rivera  California  US,300 Thiel Neck Suite 16,Millbrae,California,San Mateo County,6081,94010,37.547786415406655,-122.34230964649448,10648.79,19267.20,120478
f83f6a31-91c8-50a2-f127-256885b77f65,1956-08-17,,999-68-1126,S99928636,X48805560X,Mrs.,Linn541,Treasa448,Schmitt836,,Ledner144,M,white,nonhispanic,F,Redondo Beach  California  US,1032 Medhurst Trafficway,Los Angeles,California,Los Angeles County,6037,90047,34.05847469274868,-118.37130037411484,1275265.10,1131114.59,89024
fc8c48b6-ab23-5709-7adf-f936f1c2d951,1979-08-19,,999-19-2923,S99921923,X78031503X,Mr.,Vicente970,Ramiro608,Alvarado520,,,M,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,663 Dickinson Key,Bell Gardens,California,Los Angeles County,6037,90040,34.01417884746656,-118.1525941434115,15746.78,263762.68,7657
eb9cbf18-10bc-278e-e294-1290b8880ba9,1999-09-06,,999-34-1471,S99979045,X20504922X,Ms.,Eleanore671,Denese626,Parker433,,,,asian,hispanic,F,San Diego  California  US,547 Terry Way,Glendale,California,Los Angeles County,6037,91203,34.14763548094886,-118.27213284266534,143287.08,166583.41,479604
c4a2f518-0ffd-80b5-79bf-fb0c3d7d00be,1963-02-23,,999-65-3160,S99974573,X64709288X,Mr.,Louie190,Jon665,Spencer878,,,M,white,nonhispanic,M,American Canyon  California  US,431 Reilly Dale,National City,California,San Diego County,6073,91950,32.619143610316634,-117.00110233713173,30264.76,865468.39,18186
71dc6d47-9479-4571-a2b1-1083d35bd307,1982-05-27,,999-63-2792,S99934833,X68069617X,Ms.,María Cristina383,Débora815,Carmona375,,,S,white,hispanic,F,San Jose  San Jose  CR,388 Hodkiewicz Stravenue Unit 55,Salinas,California,Monterey County,6053,93906,36.66862011740339,-121.58645787280005,59075.19,1767444.41,40996
565aa814-4664-dffe-2f83-b048f31195b8,1962-06-11,,999-80-3633,S99971063,X32760962X,Mr.,Mateo562,Luis923,Roque844,,,M,hawaiian,hispanic,M,San Jose  San Jose  CR,619 Blanda Ville Suite 30,Calexico,California,Imperial County,6025,92231,32.66693482661916,-115.47164667287021,98292.27,258382.46,25602
5e095495-2e46-47c4-d731-2300aac2f8e1,2025-01-03,,999-99-2725,,,,Willian804,Arnold338,Lesch175,,,,white,nonhispanic,M,Mountain View  California  US,788 Swaniawski Trafficway Unit 36,Los Angeles,California,Los Angeles County,6037,90029,34.216515789398365,-118.64812633742818,685.45,0.00,89438
bbbbcf6f-dff0-b5f6-5e85-2c908b3c88db,1959-11-27,,999-50-7889,S99934923,X18929215X,Mr.,Harris789,Jackson413,Batz141,,,S,white,nonhispanic,M,Concord  California  US,964 Kertzmann Junction,Santa Ana,California,Orange County,6059,92614,33.738359284780664,-117.76937996076562,277914.79,486638.08,79177
5146d6cf-c104-2a49-b2e2-5dfc2c57dc1c,1955-06-21,,999-72-6408,S99985845,X85397255X,Mr.,Isidro558,Dewayne363,Macejkovic424,,,D,hawaiian,hispanic,M,West Whittier-Los Nietos  California  US,283 Daniel Heights,Marina,California,Monterey County,6053,93955,36.684998830606915,-121.81723756043725,284663.31,163944.11,99304
7f0d16c6-2c06-e550-8aec-bf53e9c0c133,1990-07-27,,999-55-7906,S99952717,X28917510X,Mr.,Royal919,Len277,Mraz590,,,M,white,nonhispanic,M,Oakland  California  US,980 Frami View,San Mateo,California,San Mateo County,6081,94403,37.602141435224,-122.3102906380877,110842.62,116001.71,79361
1951b8a8-5ab8-bd64-7379-64b78b4686a9,1951-11-12,1998-06-18,999-16-2292,S99939293,X72730040X,Mrs.,Noriko180,Roseanne877,Morar593,,Lemke654,M,white,nonhispanic,F,Santa Ana  California  US,262 Douglas Village,Clovis,California,Fresno County,6019,93727,36.806448542080254,-119.73260426207513,645492.69,1032069.03,71369
e1b41209-6885-9f28-2941-f9e148af4595,1949-09-26,2005-10-18,999-26-9025,S99911944,X85335669X,Mrs.,Jasmine145,Eva64,Hoeger474,,Kiehn525,W,black,hispanic,F,Glendale  California  US,527 Purdy Wall,Suisun City,California,Solano County,6095,94533,38.228560184786744,-121.91960206401941,1168737.80,492443.54,101578
e7d7a508-6904-e21d-404b-9dcefd7f87f9,1999-07-30,,999-76-9384,S99999236,X35334364X,Ms.,Norman647,Yvonne357,Fadel536,,,,white,hispanic,F,Fresno  California  US,760 Homenick Estate,Tracy,California,San Joaquin County,6077,95376,37.64878586623035,-121.4476239078896,194825.14,932611.68,106579
80b9cd6d-cfa6-bc6a-1acb-7a7150eccd55,1961-06-12,,999-93-1407,S99957526,X35727208X,Mr.,Harley673,,Wisoky380,,,S,white,nonhispanic,M,Lake Forest  California  US,217 Weber Burg,Los Angeles,California,Los Angeles County,6037,91040,33.94042122000331,-118.34396330884698,303817.17,7300.65,56549
31e41996-9dc5-ddaf-2e22-6f4959f2f74d,1949-07-16,2023-11-15,999-60-6768,S99952434,X42931578X,Ms.,Celeste191,,Lemke654,,,S,white,nonhispanic,F,Manteca  California  US,834 Block Mission Suite 32,Modesto,California,Stanislaus County,6099,95368,37.66372307120863,-121.01315834506951,1037144.48,107920.15,78531
418149b6-1177-70f8-a5ba-804c4cdce1c1,1986-12-26,,999-89-8413,S99984740,X58023916X,Mrs.,Colette720,Maribeth658,Nicolas769,,Macejkovic424,D,white,nonhispanic,F,Vineyard  California  US,909 Miller Corner Suite 57,San Buenaventura (Ventura),California,Ventura County,6111,93060,34.387893191624634,-119.05437427298169,53863.26,1345730.12,62946
504df2ee-5028-073a-bede-e52b1ca5f499,1985-12-30,,999-85-5627,S99973194,X54044129X,Mr.,Jerónimo599,Alfonso758,Batista148,,,D,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,459 Beahan Stravenue Suite 98,Menifee,California,Riverside County,6065,92585,33.64576588232664,-117.26227479557018,113464.32,44824.70,37895
047e12b4-6d58-f41d-5ef8-7e4a0da04aef,1953-06-11,1989-03-27,999-14-2443,S99936523,X35355835X,Mrs.,Juana825,Josefina523,Carrion142,,Lozada73,M,white,hispanic,F,Panama City  Panama  PA,940 Sporer Union Unit 75,Ontario,California,San Bernardino County,6071,91762,34.11124899726899,-117.60014791999157,468937.57,261071.47,54412
de831ad1-bbc4-16c5-60e2-a637004215aa,1999-02-19,,999-43-4682,S99984068,X43150761X,Ms.,Lucretia377,Rikki26,Rau926,,,,white,nonhispanic,F,Emeryville  California  US,934 Heller Gardens,Alameda,California,Alameda County,6001,94501,37.730573222378716,-122.26651889064262,6900.14,254296.51,14727
a1db0157-568f-b706-b8b1-2345342ac129,1998-05-01,,999-39-8503,S99987630,X71815062X,Mr.,Laverne101,Everett935,Nienow652,,,,white,nonhispanic,M,San Francisco  California  US,965 Cassin Estate,Corning,California,Tehama County,6103,96021,39.96787470643572,-122.24501425459435,47980.37,74203.56,42102
c4788466-e755-0288-0c41-d4725aa9fb62,1949-09-26,,999-53-3832,S99932498,X58765564X,Mrs.,Mickie472,Dawn804,Buckridge80,,Schultz619,M,black,hispanic,F,Turlock  California  US,122 Thompson Lock Unit 15,Suisun City,California,Solano County,6095,94533,38.24380180668498,-122.10629116895788,1243047.60,689715.14,101578
9defc11b-ae83-9389-9391-ad58d6a1cb0e,1970-02-22,,999-53-2353,S99963324,X88208659X,Mr.,Wayne846,Damian46,Batz141,,,M,black,nonhispanic,M,Buena Park  California  US,329 Mayert Hollow Suite 41,Larkspur,California,Marin County,6041,94939,37.90405115339182,-122.49896781777802,146584.05,204063.92,30815
c52179a8-9f9b-1b05-12a9-334a033b06a6,1964-08-19,,999-24-7249,S99912759,X60910713X,Mrs.,Rochel591,Isabella615,Will178,,Torp761,M,white,nonhispanic,F,Fresno  California  US,321 Crist Harbor Suite 38,Malibu,California,Los Angeles County,6037,90265,34.02662180376529,-118.67301267982363,704249.12,736339.74,107732
3c281dce-b41e-8c9f-dff7-cc0d0d9f33c5,2025-01-02,,999-27-2396,,,,Ralph813,Marlon619,DuBuque211,,,,white,nonhispanic,M,Berkeley  California  US,1018 Corkery Neck,Roseville,California,Placer County,6061,95678,38.796395848765954,-121.2705200563875,685.45,0.00,101158
e1f8cdbd-a79b-c3b9-e21d-f8e298b2c4aa,1991-09-07,,999-46-4455,S99968006,X79444505X,Ms.,Theresia791,Lucilla742,Quitzon246,,,S,white,nonhispanic,F,Rialto  California  US,352 McClure Ranch,San Francisco,California,San Francisco County,6075,94127,37.761222161949334,-122.44590415808403,11140.52,364782.49,4405
5295ebc4-d603-e866-f062-9aa84cf0b80a,2021-07-11,,999-47-4491,,,,Lupe126,Jennette837,O'Kon634,,,,white,nonhispanic,F,Seaside  California  US,130 Terry Crossroad Apt 51,Fontana,California,San Bernardino County,6071,92336,34.12384317783807,-117.42086390917996,16019.74,4017.29,61650
9169282b-1a38-2153-6ca9-0300eb043e41,1949-07-16,,999-71-3636,S99937446,X75643736X,Ms.,Carri827,Sandra485,Gleichner915,,,S,white,nonhispanic,F,Anaheim  California  US,469 Will Brook Suite 13,Modesto,California,Stanislaus County,6099,95356,37.6556905927884,-120.86853787527592,1188461.68,436166.36,78531
f3aec617-8cba-19c2-64b7-028b934b9b5d,2024-03-17,,999-39-7336,,,,Latina115,Lela622,Goyette777,,,,white,nonhispanic,F,Livermore  California  US,797 Dietrich Terrace Unit 61,Carmel-by-the-Sea,California,Monterey County,6053,93921,36.473716753146554,-121.8315805893458,100.00,3928.37,44292
b0ff372e-407e-9623-76d3-0032733a1a32,1989-10-19,,999-87-6086,S99920394,X52931495X,Mrs.,In373,Laree109,Ernser583,,Heller342,M,white,nonhispanic,F,Ontario  California  US,495 Streich Loaf,Elk Grove,California,Sacramento County,6067,95758,38.51618900007528,-121.36922009011634,211917.43,535777.62,122615
576d09d9-47de-5d0e-8aa9-455b4252a41d,1951-11-12,,999-66-7627,S99971246,X67104253X,Mrs.,Paola523,Renate369,Connelly992,,Schulist381,M,white,nonhispanic,F,Palo Alto  California  US,639 Rutherford Estate,Clovis,California,Fresno County,6019,93727,36.92715902786637,-119.56328651382248,1654005.86,886278.49,71369
4b29380f-08dd-fe43-2ebc-5eba1edfa620,1999-01-01,,999-58-1199,S99951948,X26265969X,Mr.,Eusebio566,Brent147,Boyle917,,,,asian,nonhispanic,M,San Bernardino  California  US,466 Lehner Rapid,San Francisco,California,San Francisco County,6075,94114,37.78823102980868,-122.4401463843758,8420.75,219602.80,19942
b1b20a8f-38aa-3e83-db01-e2a0d8462d80,1966-03-03,,999-12-4594,S99982590,X36431028X,Mr.,Elwood28,,Parisian75,,,M,black,nonhispanic,M,Oakland  California  US,278 Roob Branch Apt 48,Pleasanton,California,Alameda County,6001,94568,37.674445363777444,-121.91257152022168,84471.94,209463.88,45758
badc9d7e-45bd-1586-b525-8f62830d545e,1977-05-11,,999-32-7380,S99949814,X20827781X,Mr.,Johnson679,Hung902,Ruecker817,,,D,white,nonhispanic,M,Inglewood  California  US,661 Torphy Highlands Apt 35,Rancho Cordova,California,Sacramento County,6067,95655,38.52384838545911,-121.09555064778294,13031.80,414198.43,16918
af210c65-7a55-6111-f4ec-fe8fbbcdc735,2007-07-03,,999-85-5458,S99914137,,,Shalonda324,Kathleen516,Kessler503,,,,white,nonhispanic,F,Santa Monica  California  US,399 Jaskolski Bridge,Cayucos,California,San Luis Obispo County,6079,93430,35.472860374026666,-120.94961297757322,130952.05,0.00,82754
9613991b-9078-f855-e39c-ae386def53a7,2011-10-31,,999-56-6460,,,,Natalya468,Andree11,Blanda868,,,,white,hispanic,F,Selma  California  US,955 Larson Wall,Modesto,California,Stanislaus County,6099,95358,37.6638263319833,-120.9221469076908,37038.34,2815.07,61784
3d74b916-d7bf-f208-abc1-36e5c3408bce,2023-12-18,,999-79-2957,,,,María Cristina383,Carmen818,Orta736,,,,white,hispanic,F,Bogota  Bogota  CO,1098 Jakubowski Way Apt 89,Palm Desert,California,Riverside County,6065,92203,33.697025049855974,-116.31282320727094,350.00,7740.09,21942
62bbe050-f1a4-8deb-bc46-f5075c807c0c,2015-12-11,,999-51-4226,,,,Alton320,Mark765,Pagac496,,,,white,nonhispanic,M,Los Angeles  California  US,1093 Wunsch Rapid Apt 0,Los Angeles,California,Los Angeles County,6037,90069,34.02674306176933,-118.29604876372504,18657.71,7510.01,65143
92f852e0-1723-11c3-6f8d-8b061f4bb457,2013-04-21,,999-44-8422,,,,Matilda472,,Bruen238,,,,other,nonhispanic,F,San Jose  California  US,673 Torp Landing,San Ramon,California,Contra Costa County,6013,94506,37.80419246255413,-121.90041839393776,22804.13,29645.47,153505
e305b827-8394-8ce7-6670-d94a10997f4f,1997-04-21,,999-76-1535,S99924316,X23372246X,Mr.,Isidro558,Christoper325,Haley279,,,,asian,nonhispanic,M,Porterville  California  US,1047 Daniel Grove Unit 45,San Jose,California,Santa Clara County,6085,95128,37.2186503489024,-122.02988306031392,29845.38,102308.29,27892
b440ced9-48be-ece6-dc41-de170319e67c,2005-01-08,,999-36-3114,S99915905,X86193818X,Ms.,Micaela928,Joleen561,Ledner144,,,,white,hispanic,F,San Jose  California  US,524 Bailey Haven Suite 8,Pacific Grove,California,Monterey County,6053,93950,36.62115461068821,-121.95202530687297,88101.16,25278.03,127621
d4535aaa-7987-3d95-3088-9deb119c484f,1951-10-16,,999-47-9154,S99934036,X47181030X,Ms.,Micaela928,Natalia964,Galván169,,,S,white,hispanic,F,Marigot  Saint Andrew Parish  DM,990 Kunze Frontage road Unit 3,Los Angeles,California,Los Angeles County,6037,90013,34.17056547651119,-118.18197854887805,1539212.91,940031.81,43021
2fd68e55-5707-e60f-71a7-73c35c57dc86,1972-04-17,,999-46-1978,S99987634,X33587729X,Mrs.,Reta616,Renay451,Legros616,,Hintz995,M,white,nonhispanic,F,La Mesa  California  US,485 Trantow Rapid Unit 47,Pomona,California,Los Angeles County,6037,91773,34.045216117245594,-117.84265150077836,677587.44,388653.47,39059
40cf54b0-8ba1-d0f7-5478-5a57e4e151fa,1953-09-27,,999-71-7370,S99969865,X59284276X,Mr.,Jorge203,Lorenzo669,Lugo857,,,D,white,hispanic,M,Kingston  Kingston  JM,153 Kshlerin Dale Suite 20,Livermore,California,Alameda County,6001,94551,37.53807473201735,-121.59046395505233,255017.70,340701.72,192786
a7df7c1d-e2b8-9441-1992-c36d4444c244,1963-01-08,,999-51-4687,S99973556,X34844131X,Mr.,Earnest658,Quentin28,Wilderman619,,,D,white,nonhispanic,M,Orangevale  California  US,125 Kihn Ferry Apt 54,San Francisco,California,San Francisco County,6075,94103,37.76177882433026,-122.36892019122054,174046.17,174866.20,24554
687a162d-1250-3db2-a64d-90f883542044,1967-02-05,,999-89-9859,S99981586,X22417126X,Mrs.,Rosalia943,Leonor133,Rodríquez611,,Quiñones183,M,white,hispanic,F,Kingston  Kingston  JM,920 Goyette Camp Suite 27,West Athens,California,Los Angeles County,,00000,33.95689867140371,-118.33914506737128,342657.85,115977.37,80417
aff9763a-ff16-825a-b777-dcc4b5ecb12c,2012-02-20,,999-83-6257,,,,Maybell872,Nena266,Crist667,,,,asian,nonhispanic,F,Chula Vista  California  US,534 Medhurst Vale Apt 24,San Francisco,California,San Francisco County,6075,94105,37.81860049138203,-122.4487705282417,53018.11,51355.31,755447
16d48160-2214-58c7-513a-fb5e6b4ffbe6,2014-12-29,,999-16-5402,,,,Amalia471,Débora815,Guevara385,,,,white,hispanic,F,Guatemala City  Guatemala  GT,240 Boyer Plaza Suite 16,Jurupa Valley,California,Riverside County,6065,92509,34.05225943404992,-117.40052367483153,14542.91,12427.57,91634
b375d8bb-b79f-1279-45cb-36645ff4bfe8,1953-06-11,2021-11-21,999-79-8753,S99945693,X51906036X,Ms.,Margarita164,Juana825,Lira652,,,S,white,hispanic,F,Santiago de los Caballeros  Santiago  DO,440 Howell Parade Suite 26,Ontario,California,San Bernardino County,6071,91764,34.01850989726348,-117.65703435258685,171098.85,3023102.81,54412
03580ce8-4853-e3a6-ee0a-ae496f7c4264,2008-09-29,,999-24-7614,S99997403,,,Alberto639,Jerold208,Mante251,,,,white,nonhispanic,M,San Jose  California  US,766 Blanda Green,Menifee,California,Riverside County,6065,92596,33.72651160292069,-117.20307090697284,66202.43,0.00,70601
fab2c5f5-255a-be0d-bafb-d077472556de,1991-11-27,,999-91-3474,S99980202,X31441530X,Mr.,Ronny764,Jordon466,Ondricka197,,,S,white,nonhispanic,M,Riverside  California  US,617 Rutherford Knoll Suite 95,Camarillo,California,Ventura County,6111,93010,34.21756803967857,-119.10940707671188,110916.40,6270.14,110249
6758e044-c64d-c119-44f3-76d13bfb0c4e,2024-08-30,,999-68-7330,,,,Julio255,,Salcido465,,,,white,hispanic,M,Roseau  Saint George  DM,526 Romaguera Ramp Unit 73,Fountain Valley,California,Orange County,6059,92708,33.73664750061014,-117.94262334450576,100.00,4040.47,23265
5dc65dc1-e95a-3103-7a5a-5291090f6a8b,1999-02-11,,999-91-3149,S99983063,X47972831X,Mr.,Abel832,Clement78,Block661,,,,white,nonhispanic,M,Riverside  California  US,1005 Rohan Common,Truckee,California,Nevada County,6057,96161,39.32680387572076,-120.24355071831229,115373.00,13082.99,190933
7a0bb610-e110-179e-edf0-4e809781a5d2,1950-04-05,2004-12-12,999-50-1914,S99945749,X31575654X,Ms.,Patrina117,Rhona164,Schmeler639,,,S,white,nonhispanic,F,Moreno Valley  California  US,292 Hegmann Approach Unit 41,Long Beach,California,Los Angeles County,6037,90731,33.82381073345954,-118.2060996802966,1298259.78,3998588.07,31389
4029fde4-efd0-5225-592a-6ea6b7a22810,1973-06-11,2010-06-19,999-89-6446,S99946060,X26872662X,Mr.,César846,,Fierro365,,,M,white,hispanic,M,Juarez  Chihuahua  MX,295 Luettgen Dam Unit 94,Los Angeles,California,Los Angeles County,6037,90034,33.94096736747587,-118.43834668804375,136491.37,25322.54,104492
123209ce-e065-9b85-db25-0c74f5436db1,1993-12-12,,999-27-6454,S99985755,X76474228X,Mrs.,Isabela97,Graciela518,Pantoja215,,Mejía318,M,white,hispanic,F,Juarez  Chihuahua  MX,677 Weissnat Center,Cerritos,California,Los Angeles County,6037,90703,33.88110044485453,-118.02857277628333,566147.96,86346.86,62439
4bcb5c0c-f5a0-a2cf-2f43-faf5b50527dc,1964-03-19,,999-75-9242,S99956527,X39007409X,Ms.,Lula998,Mellie476,Feest103,,,S,white,nonhispanic,F,East Los Angeles  California  US,969 Crooks Branch Suite 6,Simi Valley,California,Ventura County,6111,91362,34.28913915886209,-118.87435026947088,230639.12,310533.73,174738
0fc36355-9fb5-cf43-da44-a9ad16df4538,1983-04-04,,999-58-6269,S99936556,X77433623X,Mrs.,Hellen346,Natalia964,Kautzer186,,Jerde200,M,white,hispanic,F,Azusa  California  US,202 Considine Way,Florence-Graham,California,Los Angeles County,,00000,33.92773226171278,-118.2193732349684,13550.00,490046.40,14627
fb6e96f3-ee72-66e1-9ec1-d15cf304b7f6,1929-08-14,2009-01-27,999-13-6578,S99917035,X27509384X,Mr.,Julio255,Adán600,Carrera906,,,S,white,hispanic,M,Gaudalajara  Jalisco  MX,641 Murphy Common,San Buenaventura (Ventura),California,Ventura County,6111,93004,34.01723489659114,-119.3830752386909,836040.42,1399219.64,94719
0f127206-90b5-1e2e-813f-45c23bfbf852,1955-11-07,2025-02-28,999-19-3377,S99968631,X66617440X,Mrs.,Juanita470,Ollie731,Wolff180,,Johnson679,M,black,nonhispanic,F,Los Angeles  California  US,1080 Balistreri Meadow,Murrieta,California,Riverside County,6065,92563,33.52741461500305,-117.39330667566037,1589737.07,882022.22,78743
6d63f949-76d6-103e-14a7-84ce9b3e887a,2008-02-21,,999-21-9205,S99960105,,,Shelton25,Cleveland582,Dickens475,,,,white,nonhispanic,M,Fruitridge Pocket  California  US,599 Leffler Grove Unit 19,Florin,California,Sacramento County,,00000,38.495013948698364,-121.40431366594046,4740.00,939168.92,15312
ec3a4a20-9599-9428-17b4-fbfc704f0309,1973-06-11,,999-56-9987,S99924942,X77059145X,Mr.,Juan88,Gilberto712,Sotelo656,,,M,white,hispanic,M,Havana  Havana  CU,332 Braun Dam,Los Angeles,California,Los Angeles County,6037,90037,33.98177361795329,-118.27531261346004,167628.23,31897.32,104492
dcabd121-ff28-a9c8-3815-ff78476d38bc,1973-08-26,,999-56-6075,S99989465,X59635221X,Mr.,Michale231,,Lind531,,,S,native,nonhispanic,M,Santa Clara  California  US,344 Schmeler Village Apt 33,Atwater,California,Merced County,6047,95301,37.41884377415216,-120.56765368064225,122728.92,25405.43,62096
9ea64788-74ea-cf94-8291-f0c13feb739b,1953-06-11,,999-99-7685,S99987349,X77356500X,Mrs.,Sofia418,Yolanda648,Zamora648,,Casárez469,M,white,hispanic,F,Guatemala City  Guatemala  GT,972 Hilpert Bypass Apt 64,Ontario,California,San Bernardino County,6071,91762,34.06266636455477,-117.6895783585383,1710643.46,916006.56,54412
fd406e17-cc8b-f019-4164-985e22c00fac,1950-04-05,,999-35-1070,S99934889,X36902951X,Mrs.,Leone669,Echo53,Gibson10,,D'Amore443,M,white,nonhispanic,F,Fresno  California  US,332 Oberbrunner Trail Apt 21,Long Beach,California,Los Angeles County,6037,90731,33.76418164726137,-118.32564649843525,345206.94,1060316.73,31389
282fe2f4-24bc-fa5e-5b78-c7d094ddfae1,1965-09-01,,999-32-2800,S99969848,X60882058X,Mr.,Brant303,Jewell855,Pollich983,,,M,white,nonhispanic,M,Brentwood  California  US,969 Witting Course,Phoenix Lake,California,Tuolumne County,,00000,38.04378607484968,-120.31730023289202,359566.13,165043.22,120334
38a15c69-4300-3868-854f-fe1d29ed3935,1986-06-29,,999-57-7484,S99995290,X68985171X,Mr.,Harris789,Cesar434,Schroeder447,,,M,white,nonhispanic,M,Santee  California  US,903 Kassulke Path Unit 21,Murrieta,California,Riverside County,6065,92563,33.434314072736754,-117.25165058162638,154241.02,9469.42,86431
491a6eed-3bcf-ad52-ea7e-70e870b2f042,2011-09-06,,999-91-5456,,,,Lonna614,Danielle72,Mertz280,,,,white,nonhispanic,F,Burbank  California  US,555 Feil Frontage road Unit 71,San Rafael,California,Marin County,6041,94903,37.93192934878705,-122.4576356689196,2350.00,55290.20,44628
b178aaf6-0bcb-3970-785f-a3cf044a3b4f,1978-11-19,,999-78-9158,S99934165,X254968X,Mr.,Leif534,Dillon740,Braun514,,,S,white,hispanic,M,San Diego  California  US,657 Heathcote Promenade Suite 26,Bakersfield,California,Kern County,6029,93304,35.2281957170013,-119.14407651207598,20610.94,1684767.51,13756
06c60664-6f77-a237-4590-65447da349d1,1970-10-18,,999-67-7102,S99937845,X53148673X,Mr.,Granville802,Cordell41,Russel238,,,M,white,nonhispanic,M,Los Angeles  California  US,662 Hamill Harbor,Anaheim,California,Orange County,6059,92868,33.87591045647555,-117.89323912710942,30751.60,152256.83,44045
d412a43b-d483-b618-69e0-ac19d6a6fcf6,1977-06-14,,999-10-1873,S99992277,X28437024X,Mrs.,Charleen536,,Christiansen251,,Fritsch593,D,white,nonhispanic,F,Palm Desert  California  US,175 Schneider Parade,San Leandro,California,Alameda County,6001,94577,37.70928426457069,-122.12169105098464,80075.73,1394798.48,32908
2d219a15-2ca3-39af-2b35-d83092a8693c,2010-11-05,,999-59-9718,,,,Earleen680,Juliana372,Lueilwitz711,,,,hawaiian,hispanic,F,Oceanside  California  US,879 Sawayn Heights Apt 52,Crows Landing,California,Stanislaus County,6099,95313,37.38637478821321,-121.08017790918294,32700.08,12392.51,46354
325ed027-96c1-f7a2-a23f-ced7f83093d5,1955-11-07,,999-10-7618,S99947222,X47920591X,Mrs.,Nora0,Tosha401,Gleason633,,Lubowitz58,W,black,nonhispanic,F,Beaumont  California  US,571 Lindgren Lock Suite 47,Murrieta,California,Riverside County,6065,92562,33.61980863747235,-117.10436618691384,984800.94,585603.88,78743
7b8293eb-3b07-f9ac-aa58-bb9d86c70c9f,1929-08-14,2007-10-09,999-62-2784,S99969588,X61542908X,Mr.,Nicolás801,Fernando603,Varela93,,,M,white,hispanic,M,Salisbury  Saint Joseph Parish  DM,401 Tillman Frontage road Unit 98,San Buenaventura (Ventura),California,Ventura County,6111,93004,34.02990408917625,-119.38976185275797,315146.96,182162.33,94719
ed57bc57-8806-b089-0abb-76a6c2eac21f,1983-03-31,,999-20-4753,S99976794,X78827057X,Mr.,Leandro563,,Legros616,,,M,asian,nonhispanic,M,Beijing  Beijing Municipality  CN,1036 Friesen Way Apt 69,La Mesa,California,San Diego County,6073,92020,32.73825681910629,-116.99152732464414,49361.85,146362.12,31998
35f6d135-8aca-79b0-62ab-b97c729a4bf4,1957-10-27,,999-84-9214,S99980153,X8870732X,Mr.,Jessie665,Antony83,Metz686,,,M,other,nonhispanic,M,Victorville  California  US,939 Hagenes Road Suite 7,Sacramento,California,Sacramento County,6067,95816,38.57313708905073,-121.43459616998163,273162.02,110621.04,118066
9b131bc1-1dd9-2538-2497-bebf9413a412,1955-01-20,,999-30-2227,S99913186,X51988383X,Mrs.,Fay398,Dell305,Kub800,,Spinka232,D,white,hispanic,F,Los Angeles  California  US,967 Rowe Bay Suite 42,Los Angeles,California,Los Angeles County,6037,91604,33.99254339759422,-118.28502048342543,21200.30,1901587.41,7600
403ed65b-931e-37a2-3237-d523ea280838,1968-12-12,,999-60-5437,S99933531,X4452326X,Mrs.,Martin117,Arthur650,Stamm704,,Sanford861,W,other,nonhispanic,F,Jeddah  Tihamah  SA,1073 Mohr Wall Apt 16,Fairfield,California,Solano County,6095,94533,38.28188836496155,-122.09011927195056,594766.50,226145.54,117069
2fe1e12e-e5f1-0a4c-96a6-40e05f0d42e0,2013-03-22,,999-40-3922,,,,Miguel815,Tom274,Bernier607,,,,white,hispanic,M,Salinas  California  US,403 Schroeder Bridge Unit 60,San Diego,California,San Diego County,6073,91911,33.066224290215104,-117.13924690106766,1463.00,31276.91,28346
bfe68dc9-328e-39a0-cbdb-fbfd802dcc06,1963-02-12,,999-99-2326,S99996357,X52799491X,Mr.,Sheldon401,Clifford177,Weimann465,,,S,white,hispanic,M,Cerritos  California  US,563 Maggio Vista,Redlands,California,San Bernardino County,6071,92374,34.086306767790724,-117.10720598278826,99420.32,393179.11,39044
f70bb924-a2b0-deb9-dd8e-3fcf9006174f,1948-08-07,2014-06-01,999-23-9903,S99958847,X72444066X,Mr.,Irwin931,Sylvester827,Cassin499,,,M,white,nonhispanic,M,Irvine  California  US,670 Cremin Park,Tamalpais-Homestead Valley,California,Marin County,,00000,37.848246338034386,-122.55702860625439,251745.09,178247.63,170405
39b3fdec-5ce2-b353-a8bf-c9d25ba74591,1980-03-18,,999-20-2638,S99946750,X4183711X,Mrs.,Leeanna836,Chandra831,Carroll471,,Krajcik437,M,white,hispanic,F,American Canyon  California  US,380 Haag Wall Apt 59,South Whittier,California,Los Angeles County,,00000,33.9010930342866,-118.07254731135725,294237.95,1191459.79,87688
51b85096-ca62-5b7b-c219-df5cb809ee11,1989-04-10,,999-36-4662,S99985280,X9972271X,Mrs.,Eloisa55,María Eugenia578,Godínez202,,Cintrón695,M,asian,hispanic,F,Carolina  Puerto Rico  PR,349 Greenfelder Bridge,Oakland,California,Alameda County,6001,94610,37.77546040064398,-122.24738465220425,288999.53,1215468.47,317007
